"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","aviti_bleed_ratio_min_pct","aviti_min_genome_coverage_pct","aviti_min_reads_per_million_filtered"
1,21,13,3,355,14,0,61.76,100,80.88,61.76,2.07615823108833,9.83850780187885,19.2630305778873
2,21,13,3,355,14,0,61.76,100,80.88,61.76,1.38946421031835,6.28452112146164,14.7220252352008
3,22,12,4,354,14,0,64.71,100,82.35,64.71,1.18457497021558,2.00222504724271,9.07939194673989
4,18,16,1,357,14,0,52.94,100,76.47,52.94,2.83670830565193,47.1733999058394,15.6750613419482
5,20,14,2,356,14,0,58.82,100,79.41,58.82,7.34473571671883,30.0441430612431,6.6127128717416
6,21,13,4,354,14,0,61.76,100,80.88,61.76,4.97504238277148,21.6116407563962,1.79074557117731
7,21,13,2,356,14,0,61.76,100,80.88,61.76,4.06217103293829,21.5930017413113,9.11758226208179
8,18,16,1,357,14,0,52.94,100,76.47,52.94,6.61946804164769,49.5654509872742,17.5341594028076
9,21,13,2,356,14,0,61.76,100,80.88,61.76,4.78188217367411,15.9594879391269,8.80986150236679
10,20,14,2,356,14,0,58.82,100,79.41,58.82,6.52880413860632,28.9607179859073,19.5305771140326
11,21,13,2,356,14,0,61.76,100,80.88,61.76,4.56254085942865,25.9358081105999,9.4704528914391
12,20,14,1,357,14,0,58.82,100,79.41,58.82,8.06950118032792,36.823984116504,13.293285292103
13,20,14,2,356,14,0,58.82,100,79.41,58.82,5.99963838764585,26.4149671611404,13.9086718486268
14,21,13,3,355,14,0,61.76,100,80.88,61.76,4.71479064749645,8.3148409641349,3.7560417402084
15,22,12,3,355,14,0,64.71,100,82.35,64.71,4.47388957921057,2.91209090165375,6.88081471350151
16,20,14,2,356,14,0,58.82,100,79.41,58.82,5.54884084947268,28.1356957369727,5.87852309481674
17,18,16,1,357,14,0,52.94,100,76.47,52.94,8.20402351668975,47.2569328643773,18.2652300083053
18,20,14,1,357,14,0,58.82,100,79.41,58.82,6.96093765018263,35.8956443370321,0.690619017682923
19,21,13,2,356,14,0,61.76,100,80.88,61.76,4.02329344426352,9.77276205739984,9.10401965742726
20,22,12,3,355,14,0,64.71,100,82.35,64.71,7.79566499599242,3.08307195048826,4.28750439823484
21,21,13,3,355,14,0,61.76,100,80.88,61.76,8.81751860662659,4.66865628591017,13.0371276233469
22,22,12,38,320,14,9,64.71,35.71,50.21,35.71,0.00917518678114284,35.6433930848278,0.134600416552462
23,21,13,2,356,14,0,61.76,100,80.88,61.76,6.854280333851,20.5904327949974,6.91809802158973
24,21,13,6,352,14,0,61.76,100,80.88,61.76,6.98196395740772,11.8412061793029,0.136562948291935
25,18,16,1,357,14,0,52.94,100,76.47,52.94,6.82715839365837,49.4633056317966,2.88714857980041
26,20,14,2,356,14,0,58.82,100,79.41,58.82,2.04487651652545,26.4467277888129,2.57307719202964
27,20,14,2,356,14,0,58.82,100,79.41,58.82,8.22330533483752,27.8151506712766,13.6014045140175
28,21,13,3,355,14,0,61.76,100,80.88,61.76,2.84182096405209,5.71975075654581,13.0131818431258
29,18,16,1,357,14,0,52.94,100,76.47,52.94,4.75287260147855,43.5449815295751,6.33991313108192
30,21,13,2,356,14,0,61.76,100,80.88,61.76,1.58597872857102,21.8657472349098,10.5593462001942
31,22,12,3,355,14,0,64.71,100,82.35,64.71,6.68278116827966,5.72226845209452,6.60739993147017
32,21,13,3,355,14,0,61.76,100,80.88,61.76,8.49135481311653,8.25093724910286,3.83073396190465
33,18,16,1,357,14,0,52.94,100,76.47,52.94,4.96678337237765,48.7728888527573,10.063847165307
34,20,14,1,357,14,0,58.82,100,79.41,58.82,3.53945612559926,37.0396324318451,7.86766949924328
35,22,12,2,356,14,0,64.71,100,82.35,64.71,0.19587808009421,15.0789364132758,5.18011959881848
36,22,12,2,356,14,0,64.71,100,82.35,64.71,0.406316309913225,13.0287219076408,12.3804429532714
37,21,13,2,356,14,0,61.76,100,80.88,61.76,6.91124969865466,19.4603404044866,17.5104915014063
38,21,13,3,355,14,0,61.76,100,80.88,61.76,8.17552974163841,5.27100988577539,13.4853728950844
39,21,13,2,356,14,0,61.76,100,80.88,61.76,9.90285685054643,6.28911921758123,15.6174373928118
40,22,12,6,352,14,1,64.71,92.86,78.78,64.71,0.0573247478535166,33.2036875449414,16.8842088728851
41,22,12,3,355,14,0,64.71,100,82.35,64.71,6.81420783508723,4.31007109335554,8.92832480092547
42,21,13,2,356,14,0,61.76,100,80.88,61.76,9.5461339566398,14.9046169790617,11.3418519458104
43,24,10,4,354,14,0,70.59,100,85.29,70.59,3.12588190655783,1.02997891796601,2.79220041577131
44,21,13,2,356,14,0,61.76,100,80.88,61.76,5.99551688966725,20.7263361073177,18.1929276918116
45,18,16,1,357,14,0,52.94,100,76.47,52.94,7.99918035714526,47.8737500930992,13.2041105778046
46,20,14,1,357,14,0,58.82,100,79.41,58.82,4.03358244682786,34.8509770282116,2.84047487111394
47,19,15,1,357,14,0,55.88,100,77.94,55.88,0.990011327109742,46.9596283209613,2.81872663444821
48,21,13,2,356,14,0,61.76,100,80.88,61.76,7.12311519936572,23.2302048423998,18.6193589603871
49,21,13,2,356,14,0,61.76,100,80.88,61.76,6.33629468563839,14.7981655267039,17.8130662279701
50,18,16,1,357,14,0,52.94,100,76.47,52.94,6.03889911344138,41.2656974813655,10.2400669309428
51,21,13,2,356,14,0,61.76,100,80.88,61.76,0.981963218260161,32.4142803241101,13.2385997614075
52,20,14,2,356,14,0,58.82,100,79.41,58.82,5.3432645699186,27.2651210845223,0.0474238390973303
53,21,13,3,355,14,0,61.76,100,80.88,61.76,4.18079882985409,0.295805804327712,15.9193278134421
54,20,14,2,356,14,0,58.82,100,79.41,58.82,8.6031872363785,26.8198344276167,10.9194006001348
55,20,14,2,356,14,0,58.82,100,79.41,58.82,9.6379457121732,27.2243873702171,10.7916271213963
56,18,16,1,357,14,0,52.94,100,76.47,52.94,5.40314183265087,41.0396707231322,14.4926147795776
57,20,14,2,356,14,0,58.82,100,79.41,58.82,2.01111488253688,32.5638234022504,11.5041696201643
58,20,14,1,357,14,0,58.82,100,79.41,58.82,6.76595017229568,33.8740969670451,7.92853191268644
59,20,14,2,356,14,0,58.82,100,79.41,58.82,2.96318138794838,29.9480149343566,1.9467490205986
60,21,13,4,354,14,0,61.76,100,80.88,61.76,4.32205860126903,22.8030304904591,0.191957280188287
61,21,13,2,356,14,0,61.76,100,80.88,61.76,9.97950180690508,8.22129444147134,14.062559420941
62,19,15,1,357,14,0,55.88,100,77.94,55.88,5.71587757695862,39.198002680277,12.8227414533547
63,22,12,4,354,14,0,64.71,100,82.35,64.71,0.663524564356799,1.9773835330134,10.1413516277103
64,21,13,2,356,14,0,61.76,100,80.88,61.76,8.50300466137701,6.29235733197804,19.2889837117623
65,18,16,1,357,14,0,52.94,100,76.47,52.94,2.09806348076409,46.1827650169855,14.670462059939
66,21,13,3,355,14,0,61.76,100,80.88,61.76,2.18154535351472,3.81489866181894,18.6379300774496
67,21,13,2,356,14,0,61.76,100,80.88,61.76,6.90529020898316,15.3169839948296,11.057744107153
68,21,13,2,356,14,0,61.76,100,80.88,61.76,2.47664435656085,16.6307958319626,16.9434731789222
69,21,13,2,356,14,0,61.76,100,80.88,61.76,2.55007792533925,9.71662324189034,5.00557331655286
70,21,13,2,356,14,0,61.76,100,80.88,61.76,6.71225871356393,6.43498743821878,16.3493330107447
71,20,14,1,357,14,0,58.82,100,79.41,58.82,9.98193364014833,36.1554940989428,13.9714884634373
72,20,14,1,357,14,0,58.82,100,79.41,58.82,3.31107370304782,37.1516546537161,11.5569842765044
73,19,15,1,357,14,0,55.88,100,77.94,55.88,0.528613815667806,44.8457352333458,10.1780290668782
74,21,13,4,354,14,0,61.76,100,80.88,61.76,5.11521552695585,23.1666914391816,0.916834483771212
75,21,13,2,356,14,0,61.76,100,80.88,61.76,3.0647225391211,15.5116241945556,15.06733096292
76,18,16,1,357,14,0,52.94,100,76.47,52.94,7.73000002064786,46.5905621509702,8.52161676857923
77,21,13,2,356,14,0,61.76,100,80.88,61.76,4.25867978629228,6.17541051950189,13.9148784785668
78,21,13,2,356,14,0,61.76,100,80.88,61.76,9.0384190081808,24.9002098848303,18.0932118359591
79,19,15,1,357,14,0,55.88,100,77.94,55.88,0.584607332683215,45.2364117965476,4.45965370289502
80,20,14,2,356,14,0,58.82,100,79.41,58.82,1.91572622040485,29.1496913471415,2.4811697171222
81,21,13,5,353,14,0,61.76,100,80.88,61.76,4.41320436082473,14.784133686776,0.282068665096024
82,18,16,1,357,14,0,52.94,100,76.47,52.94,1.52331726130599,40.5431614132952,14.1165992219059
83,18,16,1,357,14,0,52.94,100,76.47,52.94,6.75378330689992,41.6670047172254,4.37125706470981
84,20,14,1,357,14,0,58.82,100,79.41,58.82,9.74653330126728,35.7370567325666,18.6137634686648
85,20,14,2,356,14,0,58.82,100,79.41,58.82,9.4030280438367,26.780558476605,17.1950475134778
86,20,14,1,357,14,0,58.82,100,79.41,58.82,5.54510660419017,34.1780345799323,12.0368691456702
87,22,12,4,354,14,0,64.71,100,82.35,64.71,3.72098707054455,5.15480096894293,3.6440875705584
88,21,13,2,356,14,0,61.76,100,80.88,61.76,3.59955907792065,17.8822382110506,12.2270546874862
89,18,16,1,357,14,0,52.94,100,76.47,52.94,6.51821136587125,49.9565390254232,9.19446164034703
90,20,14,1,357,14,0,58.82,100,79.41,58.82,0.764036278375517,40.1364708579457,5.5450873305948
91,21,13,4,354,14,0,61.76,100,80.88,61.76,4.36966857520237,23.644593848216,1.59701785498564
92,21,13,2,356,14,0,61.76,100,80.88,61.76,2.08887928175495,20.8695624790784,9.68229724463369
93,21,13,3,355,14,0,61.76,100,80.88,61.76,6.54822694806592,12.1531318527256,3.21671959041152
94,21,13,5,353,14,0,61.76,100,80.88,61.76,1.43698234060719,11.2549039737738,0.732382947181724
95,18,16,1,357,14,0,52.94,100,76.47,52.94,4.62861145081187,48.4992677187425,13.0172532438152
96,18,16,1,357,14,0,52.94,100,76.47,52.94,3.34468022056897,46.8437119156976,16.8030509799013
97,20,14,1,357,14,0,58.82,100,79.41,58.82,9.33326793484686,36.2045695332388,7.18942266098615
98,21,13,2,356,14,0,61.76,100,80.88,61.76,2.89830169247093,24.8322555681528,19.4128695393565
99,20,14,1,357,14,0,58.82,100,79.41,58.82,0.769783214544202,38.718352277382,18.9735278433821
100,21,13,3,355,14,0,61.76,100,80.88,61.76,1.4422839442312,20.0159323086509,2.4440412069797
101,21,13,5,353,14,0,61.76,100,80.88,61.76,4.53992302177947,15.8185930353845,0.536443743906543
102,18,16,1,357,14,0,52.94,100,76.47,52.94,3.41169891876369,42.660354853624,18.4947033364338
103,21,13,2,356,14,0,61.76,100,80.88,61.76,6.86543273981107,13.7629603246861,16.6831679095895
104,21,13,2,356,14,0,61.76,100,80.88,61.76,3.85855952760838,16.2654017573552,16.3921429156119
105,18,16,1,357,14,0,52.94,100,76.47,52.94,6.97496533433921,49.046641273923,18.4702665523269
106,21,13,3,355,14,0,61.76,100,80.88,61.76,1.80044055201325,25.0243275768767,0.0826493157354649
107,21,13,3,355,14,0,61.76,100,80.88,61.76,5.57075192653276,21.2407209644177,2.39207528434349
108,21,13,2,356,14,0,61.76,100,80.88,61.76,7.00787617347308,8.93911355487711,5.71912395139597
109,21,13,2,356,14,0,61.76,100,80.88,61.76,7.63281076046678,16.653218413059,7.50664376417943
110,21,13,2,356,14,0,61.76,100,80.88,61.76,6.53262279693175,22.1693646040746,9.92437103887787
111,21,13,2,356,14,0,61.76,100,80.88,61.76,1.57607705146566,11.1925788750118,17.1517704598742
112,21,13,7,351,14,1,61.76,92.86,77.31,61.76,4.22618961702532,9.96350490013021,0.0357286527913529
113,21,13,5,353,14,0,61.76,100,80.88,61.76,2.76056234447199,18.0928047787359,0.69010465552276
114,21,13,2,356,14,0,61.76,100,80.88,61.76,5.47345463229215,11.779956730706,10.1185708174122
115,20,14,1,357,14,0,58.82,100,79.41,58.82,3.04049574573166,37.7317838154382,2.01249324968536
116,20,14,2,356,14,0,58.82,100,79.41,58.82,3.1524064285672,31.1610577628559,9.71967565707122
117,22,12,3,355,14,0,64.71,100,82.35,64.71,5.58022871661696,5.80181238553172,8.5522497277433
118,21,13,2,356,14,0,61.76,100,80.88,61.76,3.9792336082543,8.86031800693448,16.7006131948712
119,21,13,2,356,14,0,61.76,100,80.88,61.76,9.54371123332451,8.49815474198863,11.1573804654449
120,20,14,2,356,14,0,58.82,100,79.41,58.82,8.78806824732686,26.2451788022832,4.82287233396764
121,21,13,2,356,14,0,61.76,100,80.88,61.76,8.14221741001734,14.0436990741988,14.6636162378238
122,21,13,2,356,14,0,61.76,100,80.88,61.76,7.01425524922404,14.3152623866916,18.9999607961719
123,20,14,2,356,14,0,58.82,100,79.41,58.82,4.15781202970478,33.0485179889527,7.26445523882057
124,21,13,2,356,14,0,61.76,100,80.88,61.76,5.35989193779821,13.1300719988798,11.1376692912905
125,18,16,1,357,14,0,52.94,100,76.47,52.94,2.51753761938326,43.108793080343,1.69271853571651
126,20,14,2,356,14,0,58.82,100,79.41,58.82,2.78778020412461,32.7460956764816,18.5866318206596
127,18,16,1,357,14,0,52.94,100,76.47,52.94,6.07586777354132,44.7668225552666,1.07552632931215
128,22,12,2,356,14,0,64.71,100,82.35,64.71,1.26525668011925,12.3866804753022,9.47799642790933
129,18,16,1,357,14,0,52.94,100,76.47,52.94,9.0141073133396,48.3693705028042,10.8845876200365
130,20,14,1,357,14,0,58.82,100,79.41,58.82,4.99300064227756,34.5415280297284,3.03785793311917
131,20,14,2,356,14,0,58.82,100,79.41,58.82,9.83465826682483,29.8152571748802,7.62375381422643
132,18,16,1,357,14,0,52.94,100,76.47,52.94,6.02745889738256,46.4221618613623,4.51161828787145
133,18,16,1,357,14,0,52.94,100,76.47,52.94,7.90270748388206,45.7121876184451,13.6952274563005
134,18,16,1,357,14,0,52.94,100,76.47,52.94,3.59403130738207,47.2379036827772,5.75828188795247
135,22,12,2,356,14,0,64.71,100,82.35,64.71,0.689569294734788,18.6137101979245,12.5634591642824
136,20,14,2,356,14,0,58.82,100,79.41,58.82,8.93183495022843,33.0456592626688,5.28015366722341
137,22,12,3,355,14,0,64.71,100,82.35,64.71,7.07392403616,0.973946674792212,11.2569646554184
138,22,12,3,355,14,0,64.71,100,82.35,64.71,8.68139832750494,6.92455414048827,3.15051094894116
139,20,14,1,357,14,0,58.82,100,79.41,58.82,7.38711305278249,35.686244532156,15.084129140424
140,19,15,1,357,14,0,55.88,100,77.94,55.88,0.496116646006145,43.5543022121632,15.9257806701998
141,21,13,2,356,14,0,61.76,100,80.88,61.76,9.84573133804039,8.32957481804339,16.201034179806
142,20,14,2,356,14,0,58.82,100,79.41,58.82,4.02181869238061,28.4802019438521,18.1721515923038
143,22,12,2,356,14,0,64.71,100,82.35,64.71,0.129242505131708,12.8136192192308,6.09442686645263
144,18,16,1,357,14,0,52.94,100,76.47,52.94,9.09374908805687,40.4786392522436,6.32968062642119
145,20,14,2,356,14,0,58.82,100,79.41,58.82,3.08909409202619,27.8329556517989,15.2533648964954
146,21,13,3,355,14,0,61.76,100,80.88,61.76,6.27532055707558,14.3784820307787,3.35386984713566
147,21,13,4,354,14,0,61.76,100,80.88,61.76,4.69411785783705,22.0236551304167,0.902050866763387
148,21,13,2,356,14,0,61.76,100,80.88,61.76,2.60462778054087,10.1543356571746,17.0145685404084
149,21,13,2,356,14,0,61.76,100,80.88,61.76,8.28147619033731,13.7187810636461,12.4013734000794
150,20,14,2,356,14,0,58.82,100,79.41,58.82,6.88356571432822,28.8746884886487,2.87955707817608
151,20,14,2,356,14,0,58.82,100,79.41,58.82,1.83628725534948,27.8665874284923,3.07122801586879
152,23,11,4,354,14,0,67.65,100,83.82,67.65,5.34852348378794,2.32282083284261,2.24039419567762
153,19,15,1,357,14,0,55.88,100,77.94,55.88,3.15062101310361,38.2976742186516,12.1555311397623
154,18,16,1,357,14,0,52.94,100,76.47,52.94,4.70330509960877,42.2917856262472,15.4927130246812
155,18,16,1,357,14,0,52.94,100,76.47,52.94,5.31563005074684,41.1009088265891,3.68322015935513
156,21,13,2,356,14,0,61.76,100,80.88,61.76,0.834852992539061,27.1732375652416,12.8412386650066
157,20,14,2,356,14,0,58.82,100,79.41,58.82,5.65484082612914,32.5640029246198,2.38189677411639
158,23,11,41,317,14,7,67.65,50,58.82,50,0.011654451755248,7.73272066366347,17.2706377559394
159,22,12,2,356,14,0,64.71,100,82.35,64.71,1.21793222788181,13.9683103857723,7.66185298044463
160,20,14,2,356,14,0,58.82,100,79.41,58.82,5.24973075546694,26.233008382152,9.36109873012775
161,20,14,2,356,14,0,58.82,100,79.41,58.82,3.49900998409255,28.9163715735127,7.09274759647436
162,20,14,2,356,14,0,58.82,100,79.41,58.82,4.47950540896861,26.7966136027996,9.1639046520642
163,22,12,12,346,14,3,64.71,78.57,71.64,64.71,0.0471259850084083,37.0354005064641,8.1800066396615
164,21,13,3,355,14,0,61.76,100,80.88,61.76,6.76538968830972,2.38508758351696,9.44293278914043
165,18,16,1,357,14,0,52.94,100,76.47,52.94,2.54653488310655,42.3496110880143,11.4182288589271
166,18,16,1,357,14,0,52.94,100,76.47,52.94,2.67785217913,43.0749248522284,6.90797741594515
167,20,14,2,356,14,0,58.82,100,79.41,58.82,6.09207004839082,31.9715411063766,2.75608175031086
168,18,16,1,357,14,0,52.94,100,76.47,52.94,7.01256448363201,48.3094544150673,6.06180403719558
169,21,13,1,357,14,0,61.76,100,80.88,61.76,0.868138456766913,35.8740113497092,6.86444340040875
170,21,13,2,356,14,0,61.76,100,80.88,61.76,3.55049508366131,9.1990154936146,16.3283679169219
171,21,13,2,356,14,0,61.76,100,80.88,61.76,0.587432187375613,27.341450829673,13.4075279004575
172,19,15,1,357,14,0,55.88,100,77.94,55.88,5.79733181821471,40.0943255373989,3.01522702509551
173,18,16,1,357,14,0,52.94,100,76.47,52.94,3.75820140163139,41.604423521088,6.52608860714459
174,21,13,2,356,14,0,61.76,100,80.88,61.76,4.66569564356101,16.7993963417882,8.82701813955754
175,22,12,2,356,14,0,64.71,100,82.35,64.71,1.06278551800332,13.4791642123406,16.7728291387667
176,21,13,3,355,14,0,61.76,100,80.88,61.76,9.8380379274135,1.76449101958598,18.5885293748904
177,21,13,1,357,14,0,61.76,100,80.88,61.76,0.139779920728249,36.4973506684228,13.521516044207
178,22,12,2,356,14,0,64.71,100,82.35,64.71,0.181029566024337,21.5521372967748,9.44036193697792
179,21,13,2,356,14,0,61.76,100,80.88,61.76,2.52777946520601,20.4551101733426,17.8962697625344
180,19,15,1,357,14,0,55.88,100,77.94,55.88,1.01308509334759,41.3828884255426,19.5791982102701
181,20,14,32,326,14,7,58.82,50,54.41,50,0.00793928798458073,41.2726339518931,19.5097504372688
182,22,12,2,356,14,0,64.71,100,82.35,64.71,0.620265797763877,16.5424209626776,9.84233974296767
183,19,15,1,357,14,0,55.88,100,77.94,55.88,4.16889443314862,38.855244757986,14.0609800919289
184,21,13,2,356,14,0,61.76,100,80.88,61.76,6.82401559255749,24.3109222568281,6.19504869910534
185,21,13,2,356,14,0,61.76,100,80.88,61.76,3.74801881969718,9.15990884486202,19.3993687418177
186,21,13,2,356,14,0,61.76,100,80.88,61.76,4.96150923061117,18.3506278660822,18.9482096041303
187,22,12,2,356,14,0,64.71,100,82.35,64.71,1.24628255605947,13.5758123322706,9.64823680839958
188,18,16,1,357,14,0,52.94,100,76.47,52.94,4.18663587379877,41.7695766819915,11.5260019359943
189,21,13,2,356,14,0,61.76,100,80.88,61.76,9.59085356973964,15.2689467856106,4.79679613519758
190,21,13,2,356,14,0,61.76,100,80.88,61.76,9.54074863965123,6.18860805396887,17.2193514854597
191,21,13,1,357,14,0,61.76,100,80.88,61.76,0.201473207220738,33.7852337097003,8.37608782374421
192,19,15,1,357,14,0,55.88,100,77.94,55.88,1.08172997509565,44.9425601071962,15.4570375401457
193,18,16,1,357,14,0,52.94,100,76.47,52.94,7.19063331374652,42.2389090844023,9.47142260814034
194,21,13,3,355,14,0,61.76,100,80.88,61.76,5.59492679073836,3.14436237758945,10.3335513619697
195,18,16,1,357,14,0,52.94,100,76.47,52.94,4.75850217135907,44.2083540369509,12.1263960325895
196,21,13,2,356,14,0,61.76,100,80.88,61.76,4.65020082536743,19.8836485870506,8.35957042240812
197,21,13,2,356,14,0,61.76,100,80.88,61.76,7.89831711618751,10.9684470625735,8.57255507237911
198,18,16,1,357,14,0,52.94,100,76.47,52.94,8.97372539898213,47.781249165982,1.20522445875164
199,21,13,2,356,14,0,61.76,100,80.88,61.76,1.06053868587436,30.5467455274225,15.3242099545659
200,21,13,3,355,14,0,61.76,100,80.88,61.76,7.43306228380601,2.66813446694915,14.3901066399588
201,20,14,2,356,14,0,58.82,100,79.41,58.82,8.91095729196039,29.1812251322374,4.33558997475896
202,24,10,5,353,14,0,70.59,100,85.29,70.59,8.75400878768996,0.454959480323945,2.01512438259809
203,18,16,1,357,14,0,52.94,100,76.47,52.94,6.39282018508224,42.1023277233003,1.93324366721823
204,19,15,1,357,14,0,55.88,100,77.94,55.88,5.03597920003424,39.2855971684665,12.7136080446513
205,20,14,1,357,14,0,58.82,100,79.41,58.82,1.9846178347647,35.0135870252859,7.39389529117476
206,21,13,2,356,14,0,61.76,100,80.88,61.76,5.3082127405253,21.9215647914975,17.9721253324247
207,20,14,2,356,14,0,58.82,100,79.41,58.82,9.98652907985689,26.2233602651852,2.69901355277533
208,18,16,1,357,14,0,52.94,100,76.47,52.94,2.95456113986489,48.029015733387,17.2185548725167
209,18,16,1,357,14,0,52.94,100,76.47,52.94,1.60731213767924,45.7498783950112,13.6140674341728
210,21,13,2,356,14,0,61.76,100,80.88,61.76,2.82035178471976,24.4100799986827,11.7751398160135
211,21,13,2,356,14,0,61.76,100,80.88,61.76,4.95153854740202,19.942677318985,7.59939886018452
212,20,14,1,357,14,0,58.82,100,79.41,58.82,9.83587447321606,35.3060509045356,3.02211504655951
213,20,14,1,357,14,0,58.82,100,79.41,58.82,7.47852200306223,34.8489069981739,0.0980016846509185
214,21,13,2,356,14,0,61.76,100,80.88,61.76,8.87588242973701,14.5196810938374,10.3493150744501
215,21,13,3,355,14,0,61.76,100,80.88,61.76,2.16154458359389,4.70911794284289,10.4251349683721
216,21,13,2,356,14,0,61.76,100,80.88,61.76,8.73655925251101,18.5097577748641,6.0162061427075
217,21,13,4,354,14,0,61.76,100,80.88,61.76,3.20915321350815,13.7754778656893,2.06083888559565
218,21,13,2,356,14,0,61.76,100,80.88,61.76,5.16729208841571,23.5609266573082,12.3961035274807
219,18,16,1,357,14,0,52.94,100,76.47,52.94,9.63265382909803,42.89854639882,7.37327027998855
220,20,14,1,357,14,0,58.82,100,79.41,58.82,5.26694369749161,37.264624683682,12.8956551481015
221,20,14,2,356,14,0,58.82,100,79.41,58.82,5.00608115131706,29.9455336039735,5.93755861249203
222,21,13,2,356,14,0,61.76,100,80.88,61.76,2.59727878903169,15.3478434478957,12.9596830810031
223,21,13,3,355,14,0,61.76,100,80.88,61.76,6.68414429163449,22.8973079918959,2.45469831491536
224,20,14,2,356,14,0,58.82,100,79.41,58.82,8.39856654034429,26.3412465388147,19.9466217405161
225,21,13,3,355,14,0,61.76,100,80.88,61.76,2.7055820982035,2.66977922831278,18.2706232502492
226,20,14,2,356,14,0,58.82,100,79.41,58.82,8.28049915262733,31.5970156000605,16.2529314401923
227,18,16,1,357,14,0,52.94,100,76.47,52.94,3.02544126024621,43.9690686312822,14.3474331728733
228,20,14,2,356,14,0,58.82,100,79.41,58.82,3.46902057089689,28.8451223455818,11.8822190089601
229,22,12,2,356,14,0,64.71,100,82.35,64.71,1.12333925387887,16.5304959337816,14.3479443515007
230,21,13,3,355,14,0,61.76,100,80.88,61.76,1.81312383194887,17.6049209668135,2.94294743945068
231,21,13,2,356,14,0,61.76,100,80.88,61.76,2.61717221611,25.14785399313,17.6305469128915
232,23,11,38,320,14,8,67.65,42.86,55.25,42.86,0.0109275994969066,21.8413154346719,12.9376464875534
233,18,16,1,357,14,0,52.94,100,76.47,52.94,3.68641969822263,42.3012692670387,0.091380210506497
234,20,14,2,356,14,0,58.82,100,79.41,58.82,6.61088928205639,28.5538920437843,5.58466426991252
235,21,13,2,356,14,0,61.76,100,80.88,61.76,3.83611037816824,25.0422922532012,7.57399195907782
236,22,12,2,356,14,0,64.71,100,82.35,64.71,0.506651659598807,14.3940472818369,17.071391076246
237,20,14,1,357,14,0,58.82,100,79.41,58.82,0.437093500568601,40.1329254752183,8.26192431943016
238,20,14,2,356,14,0,58.82,100,79.41,58.82,1.69529310247663,27.1511507089775,9.06276440201672
239,19,15,1,357,14,0,55.88,100,77.94,55.88,1.30769149191712,41.2770103888125,2.05253250894002
240,23,11,21,337,14,6,67.65,57.14,62.39,57.14,0.0331799180933274,2.81304103396484,17.9202800218935
241,21,13,2,356,14,0,61.76,100,80.88,61.76,4.37671959949774,16.5699203232715,8.05100754445349
242,22,12,3,355,14,0,64.71,100,82.35,64.71,1.28258996208524,10.5423785626673,14.3273085731363
243,18,16,1,357,14,0,52.94,100,76.47,52.94,2.7422659561563,44.1856687553529,16.1509129728443
244,18,16,1,357,14,0,52.94,100,76.47,52.94,6.49681393892423,42.8695804543303,9.74441063192319
245,20,14,2,356,14,0,58.82,100,79.41,58.82,5.26277277370517,28.5521909465712,17.1033063419413
246,18,16,1,357,14,0,52.94,100,76.47,52.94,5.4546176663527,45.265740993884,18.6683546102034
247,21,13,2,356,14,0,61.76,100,80.88,61.76,5.35173300853637,23.2549741343518,12.3506186664783
248,20,14,2,356,14,0,58.82,100,79.41,58.82,4.81788091846148,31.8162391488568,0.618041858463874
249,22,12,3,355,14,0,64.71,100,82.35,64.71,6.99900512838457,4.0637102892769,4.26768792506736
250,20,14,2,356,14,0,58.82,100,79.41,58.82,9.4634830696869,32.252742723287,19.5235280762256
251,21,13,2,356,14,0,61.76,100,80.88,61.76,3.03085504847097,15.1546354009968,17.9342023015373
252,20,14,1,357,14,0,58.82,100,79.41,58.82,7.07184262909005,34.6376401123418,4.50923109659832
253,18,16,1,357,14,0,52.94,100,76.47,52.94,3.25983005008895,42.1597855221396,0.762965300554968
254,20,14,2,356,14,0,58.82,100,79.41,58.82,3.16642663587206,28.5857962041097,9.7265177392303
255,21,13,2,356,14,0,61.76,100,80.88,61.76,2.22773479949818,26.0823756845964,15.4090719296117
256,21,13,2,356,14,0,61.76,100,80.88,61.76,8.94663250247487,17.2900665420756,13.7339217569365
257,22,12,3,355,14,0,64.71,100,82.35,64.71,4.08832287318362,0.85951361670054,10.609565514782
258,21,13,2,356,14,0,61.76,100,80.88,61.76,9.98905107967975,23.793949038991,16.9269509009421
259,18,16,1,357,14,0,52.94,100,76.47,52.94,1.81135326517457,46.8730393023362,0.355165910828952
260,21,13,2,356,14,0,61.76,100,80.88,61.76,8.89491168634093,17.7698535218302,7.88862203571629
261,20,14,1,357,14,0,58.82,100,79.41,58.82,2.40017408054292,35.1593046928125,10.8920213171375
262,20,14,2,356,14,0,58.82,100,79.41,58.82,8.23041666299417,33.1411430084679,3.35112491849526
263,19,15,1,357,14,0,55.88,100,77.94,55.88,0.948524512689584,48.4259611767766,5.23641268671439
264,20,14,2,356,14,0,58.82,100,79.41,58.82,4.80008238268909,30.4975272523962,7.88592955376464
265,20,14,2,356,14,0,58.82,100,79.41,58.82,6.70513178422507,33.3354754405399,0.0596619536649901
266,19,15,1,357,14,0,55.88,100,77.94,55.88,1.06981831827972,49.1377480666891,16.4474874037425
